seed_item_id,recommended_product_id,score
159945,11338,28
159945,10858,28
159945,79141,22
159945,332,20
159945,2809,20
159997,11338,28
159997,10858,28
159997,79141,22
159997,332,20
159997,2809,20
160070,11338,28
160070,10858,28
160070,79141,22
160070,332,20
160070,2809,20
160109,11338,28
160109,10858,28
160109,79141,22
160109,332,20
160109,2809,20
160208,11338,28
160208,10858,28
160208,79141,22
160208,332,20
160208,2809,20
160212,11338,28
160212,10858,28
160212,79141,22
160212,332,20
160212,2809,20
160244,11338,28
160244,10858,28
160244,79141,22
160244,332,20
160244,2809,20
160365,11338,28
160365,10858,28
160365,79141,22
160365,332,20
160365,2809,20
160371,11338,28
160371,10858,28
160371,79141,22
160371,332,20
160371,2809,20
160401,11338,28
160401,10858,28
160401,79141,22
160401,332,20
160401,2809,20
160614,11338,28
160614,10858,28
160614,79141,22
160614,332,20
160614,2809,20
4319,11338,28
4319,10858,28
4319,79141,22
4319,332,20
4319,2809,20
4320,11338,28
4320,10858,28
4320,79141,22
4320,332,20
4320,2809,20
4091,11338,28
4091,10858,28
4091,79141,22
4091,332,20
4091,2809,20
4104,11338,28
4104,10858,28
4104,79141,22
4104,332,20
4104,2809,20
4106,11338,28
4106,10858,28
4106,79141,22
4106,332,20
4106,2809,20
4144,11338,28
4144,10858,28
4144,79141,22
4144,332,20
4144,2809,20
160634,11338,28
160634,10858,28
160634,79141,22
160634,332,20
160634,2809,20
161179,11338,28
161179,10858,28
161179,79141,22
161179,332,20
161179,2809,20
161188,11338,28
161188,10858,28
161188,79141,22
161188,332,20
161188,2809,20
161252,11338,28
161252,10858,28
161252,79141,22
161252,332,20
161252,2809,20
160713,11338,28
160713,10858,28
160713,79141,22
160713,332,20
160713,2809,20
160723,11338,28
160723,10858,28
160723,79141,22
160723,332,20
160723,2809,20
160745,11338,28
160745,10858,28
160745,79141,22
160745,332,20
160745,2809,20
160753,11338,28
160753,10858,28
160753,79141,22
160753,332,20
160753,2809,20
160770,11338,28
160770,10858,28
160770,79141,22
160770,332,20
160770,2809,20
160777,11338,28
160777,10858,28
160777,79141,22
160777,332,20
160777,2809,20
160791,11338,28
160791,10858,28
160791,79141,22
160791,332,20
160791,2809,20
160861,11338,28
160861,10858,28
160861,79141,22
160861,332,20
160861,2809,20
160878,11338,28
160878,10858,28
160878,79141,22
160878,332,20
160878,2809,20
160882,11338,28
160882,10858,28
160882,79141,22
160882,332,20
160882,2809,20
160885,11338,28
160885,10858,28
160885,79141,22
160885,332,20
160885,2809,20
160886,11338,28
160886,10858,28
160886,79141,22
160886,332,20
160886,2809,20
160051,11338,28
160051,10858,28
160051,79141,22
160051,332,20
160051,2809,20
4055,11338,28
4055,10858,28
4055,79141,22
4055,332,20
4055,2809,20
4065,11338,28
4065,10858,28
4065,79141,22
4065,332,20
4065,2809,20
162130,11338,28
162130,10858,28
162130,79141,22
162130,332,20
162130,2809,20
162195,11338,28
162195,10858,28
162195,79141,22
162195,332,20
162195,2809,20
162258,11338,28
162258,10858,28
162258,79141,22
162258,332,20
162258,2809,20
162374,11338,28
162374,10858,28
162374,79141,22
162374,332,20
162374,2809,20
160916,11338,28
160916,10858,28
160916,79141,22
160916,332,20
160916,2809,20
160996,11338,28
160996,10858,28
160996,79141,22
160996,332,20
160996,2809,20
161033,11338,28
161033,10858,28
161033,79141,22
161033,332,20
161033,2809,20
161039,11338,28
161039,10858,28
161039,79141,22
161039,332,20
161039,2809,20
161095,11338,28
161095,10858,28
161095,79141,22
161095,332,20
161095,2809,20
161097,11338,28
161097,10858,28
161097,79141,22
161097,332,20
161097,2809,20
161099,11338,28
161099,10858,28
161099,79141,22
161099,332,20
161099,2809,20
161100,11338,28
161100,10858,28
161100,79141,22
161100,332,20
161100,2809,20
161103,11338,28
161103,10858,28
161103,79141,22
161103,332,20
161103,2809,20
161117,11338,28
161117,10858,28
161117,79141,22
161117,332,20
161117,2809,20
161452,11338,28
161452,10858,28
161452,79141,22
161452,332,20
161452,2809,20
161459,11338,28
161459,10858,28
161459,79141,22
161459,332,20
161459,2809,20
161528,11338,28
161528,10858,28
161528,79141,22
161528,332,20
161528,2809,20
161764,11338,28
161764,10858,28
161764,79141,22
161764,332,20
161764,2809,20
161805,11338,28
161805,10858,28
161805,79141,22
161805,332,20
161805,2809,20
161938,11338,28
161938,10858,28
161938,79141,22
161938,332,20
161938,2809,20
161956,11338,28
161956,10858,28
161956,79141,22
161956,332,20
161956,2809,20
162062,11338,28
162062,10858,28
162062,79141,22
162062,332,20
162062,2809,20
162080,11338,28
162080,10858,28
162080,79141,22
162080,332,20
162080,2809,20
4176,11338,28
4176,10858,28
4176,79141,22
4176,332,20
4176,2809,20
4012,11338,28
4012,10858,28
4012,79141,22
4012,332,20
4012,2809,20
4015,11338,28
4015,10858,28
4015,79141,22
4015,332,20
4015,2809,20
4018,11338,28
4018,10858,28
4018,79141,22
4018,332,20
4018,2809,20
4022,11338,28
4022,10858,28
4022,79141,22
4022,332,20
4022,2809,20
4028,11338,28
4028,10858,28
4028,79141,22
4028,332,20
4028,2809,20
4037,11338,28
4037,10858,28
4037,79141,22
4037,332,20
4037,2809,20
162392,11338,28
162392,10858,28
162392,79141,22
162392,332,20
162392,2809,20
162446,11338,28
162446,10858,28
162446,79141,22
162446,332,20
162446,2809,20
162473,11338,28
162473,10858,28
162473,79141,22
162473,332,20
162473,2809,20
162476,11338,28
162476,10858,28
162476,79141,22
162476,332,20
162476,2809,20
162480,11338,28
162480,10858,28
162480,79141,22
162480,332,20
162480,2809,20
162494,11338,28
162494,10858,28
162494,79141,22
162494,332,20
162494,2809,20
162503,11338,28
162503,10858,28
162503,79141,22
162503,332,20
162503,2809,20
162509,11338,28
162509,10858,28
162509,79141,22
162509,332,20
162509,2809,20
162539,11338,28
162539,10858,28
162539,79141,22
162539,332,20
162539,2809,20
162552,11338,28
162552,10858,28
162552,79141,22
162552,332,20
162552,2809,20
162618,11338,28
162618,10858,28
162618,79141,22
162618,332,20
162618,2809,20
162624,11338,28
162624,10858,28
162624,79141,22
162624,332,20
162624,2809,20
162660,11338,28
162660,10858,28
162660,79141,22
162660,332,20
162660,2809,20
162712,11338,28
162712,10858,28
162712,79141,22
162712,332,20
162712,2809,20
161368,11338,28
161368,10858,28
161368,79141,22
161368,332,20
161368,2809,20
161390,11338,28
161390,10858,28
161390,79141,22
161390,332,20
161390,2809,20
163846,11338,28
163846,10858,28
163846,79141,22
163846,332,20
163846,2809,20
163883,11338,28
163883,10858,28
163883,79141,22
163883,332,20
163883,2809,20
163890,11338,28
163890,10858,28
163890,79141,22
163890,332,20
163890,2809,20
162820,11338,28
162820,10858,28
162820,79141,22
162820,332,20
162820,2809,20
162877,11338,28
162877,10858,28
162877,79141,22
162877,332,20
162877,2809,20
162935,11338,28
162935,10858,28
162935,79141,22
162935,332,20
162935,2809,20
162946,11338,28
162946,10858,28
162946,79141,22
162946,332,20
162946,2809,20
162962,11338,28
162962,10858,28
162962,79141,22
162962,332,20
162962,2809,20
162967,11338,28
162967,10858,28
162967,79141,22
162967,332,20
162967,2809,20
163158,11338,28
163158,10858,28
163158,79141,22
163158,332,20
163158,2809,20
163159,11338,28
163159,10858,28
163159,79141,22
163159,332,20
163159,2809,20
163164,11338,28
163164,10858,28
163164,79141,22
163164,332,20
163164,2809,20
163198,11338,28
163198,10858,28
163198,79141,22
163198,332,20
163198,2809,20
163258,11338,28
163258,10858,28
163258,79141,22
163258,332,20
163258,2809,20
163323,11338,28
163323,10858,28
163323,79141,22
163323,332,20
163323,2809,20
163386,11338,28
163386,10858,28
163386,79141,22
163386,332,20
163386,2809,20
164383,11338,28
164383,10858,28
164383,79141,22
164383,332,20
164383,2809,20
164384,11338,28
164384,10858,28
164384,79141,22
164384,332,20
164384,2809,20
164394,11338,28
164394,10858,28
164394,79141,22
164394,332,20
164394,2809,20
164434,11338,28
164434,10858,28
164434,79141,22
164434,332,20
164434,2809,20
163427,11338,28
163427,10858,28
163427,79141,22
163427,332,20
163427,2809,20
163436,11338,28
163436,10858,28
163436,79141,22
163436,332,20
163436,2809,20
163458,11338,28
163458,10858,28
163458,79141,22
163458,332,20
163458,2809,20
163470,11338,28
163470,10858,28
163470,79141,22
163470,332,20
163470,2809,20
163484,11338,28
163484,10858,28
163484,79141,22
163484,332,20
163484,2809,20
163485,11338,28
163485,10858,28
163485,79141,22
163485,332,20
163485,2809,20
163495,11338,28
163495,10858,28
163495,79141,22
163495,332,20
163495,2809,20
163600,11338,28
163600,10858,28
163600,79141,22
163600,332,20
163600,2809,20
163625,11338,28
163625,10858,28
163625,79141,22
163625,332,20
163625,2809,20
163664,11338,28
163664,10858,28
163664,79141,22
163664,332,20
163664,2809,20
163682,11338,28
163682,10858,28
163682,79141,22
163682,332,20
163682,2809,20
163762,11338,28
163762,10858,28
163762,79141,22
163762,332,20
163762,2809,20
3965,11338,28
3965,10858,28
3965,79141,22
3965,332,20
3965,2809,20
3975,11338,28
3975,10858,28
3975,79141,22
3975,332,20
3975,2809,20
3976,11338,28
3976,10858,28
3976,79141,22
3976,332,20
3976,2809,20
3982,11338,28
3982,10858,28
3982,79141,22
3982,332,20
3982,2809,20
164656,11338,28
164656,10858,28
164656,79141,22
164656,332,20
164656,2809,20
164664,11338,28
164664,10858,28
164664,79141,22
164664,332,20
164664,2809,20
164668,11338,28
164668,10858,28
164668,79141,22
164668,332,20
164668,2809,20
164673,11338,28
164673,10858,28
164673,79141,22
164673,332,20
164673,2809,20
163928,11338,28
163928,10858,28
163928,79141,22
163928,332,20
163928,2809,20
163982,11338,28
163982,10858,28
163982,79141,22
163982,332,20
163982,2809,20
163986,11338,28
163986,10858,28
163986,79141,22
163986,332,20
163986,2809,20
163987,11338,28
163987,10858,28
163987,79141,22
163987,332,20
163987,2809,20
163993,11338,28
163993,10858,28
163993,79141,22
163993,332,20
163993,2809,20
164331,11338,28
164331,10858,28
164331,79141,22
164331,332,20
164331,2809,20
164343,11338,28
164343,10858,28
164343,79141,22
164343,332,20
164343,2809,20
164382,11338,28
164382,10858,28
164382,79141,22
164382,332,20
164382,2809,20
164457,11338,28
164457,10858,28
164457,79141,22
164457,332,20
164457,2809,20
164530,11338,28
164530,10858,28
164530,79141,22
164530,332,20
164530,2809,20
164550,11338,28
164550,10858,28
164550,79141,22
164550,332,20
164550,2809,20
164562,11338,28
164562,10858,28
164562,79141,22
164562,332,20
164562,2809,20
164603,11338,28
164603,10858,28
164603,79141,22
164603,332,20
164603,2809,20
164645,11338,28
164645,10858,28
164645,79141,22
164645,332,20
164645,2809,20
164649,11338,28
164649,10858,28
164649,79141,22
164649,332,20
164649,2809,20
164653,11338,28
164653,10858,28
164653,79141,22
164653,332,20
164653,2809,20
4081,11338,28
4081,10858,28
4081,79141,22
4081,332,20
4081,2809,20
4083,11338,28
4083,10858,28
4083,79141,22
4083,332,20
4083,2809,20
3879,11338,28
3879,10858,28
3879,79141,22
3879,332,20
3879,2809,20
3885,11338,28
3885,10858,28
3885,79141,22
3885,332,20
3885,2809,20
3904,11338,28
3904,10858,28
3904,79141,22
3904,332,20
3904,2809,20
3920,11338,28
3920,10858,28
3920,79141,22
3920,332,20
3920,2809,20
3943,11338,28
3943,10858,28
3943,79141,22
3943,332,20
3943,2809,20
3962,11338,28
3962,10858,28
3962,79141,22
3962,332,20
3962,2809,20
165967,11338,28
165967,10858,28
165967,79141,22
165967,332,20
165967,2809,20
166078,11338,28
166078,10858,28
166078,79141,22
166078,332,20
166078,2809,20
164679,11338,28
164679,10858,28
164679,79141,22
164679,332,20
164679,2809,20
164686,11338,28
164686,10858,28
164686,79141,22
164686,332,20
164686,2809,20
164688,11338,28
164688,10858,28
164688,79141,22
164688,332,20
164688,2809,20
164696,11338,28
164696,10858,28
164696,79141,22
164696,332,20
164696,2809,20
164711,11338,28
164711,10858,28
164711,79141,22
164711,332,20
164711,2809,20
164830,11338,28
164830,10858,28
164830,79141,22
164830,332,20
164830,2809,20
164978,11338,28
164978,10858,28
164978,79141,22
164978,332,20
164978,2809,20
164991,11338,28
164991,10858,28
164991,79141,22
164991,332,20
164991,2809,20
165057,11338,28
165057,10858,28
165057,79141,22
165057,332,20
165057,2809,20
165073,11338,28
165073,10858,28
165073,79141,22
165073,332,20
165073,2809,20
165164,11338,28
165164,10858,28
165164,79141,22
165164,332,20
165164,2809,20
165237,11338,28
165237,10858,28
165237,79141,22
165237,332,20
165237,2809,20
165264,11338,28
165264,10858,28
165264,79141,22
165264,332,20
165264,2809,20
165281,11338,28
165281,10858,28
165281,79141,22
165281,332,20
165281,2809,20
166407,11338,28
166407,10858,28
166407,79141,22
166407,332,20
166407,2809,20
166464,11338,28
166464,10858,28
166464,79141,22
166464,332,20
166464,2809,20
166484,11338,28
166484,10858,28
166484,79141,22
166484,332,20
166484,2809,20
165306,11338,28
165306,10858,28
165306,79141,22
165306,332,20
165306,2809,20
165349,11338,28
165349,10858,28
165349,79141,22
165349,332,20
165349,2809,20
165428,11338,28
165428,10858,28
165428,79141,22
165428,332,20
165428,2809,20
165466,11338,28
165466,10858,28
165466,79141,22
165466,332,20
165466,2809,20
165503,11338,28
165503,10858,28
165503,79141,22
165503,332,20
165503,2809,20
165518,11338,28
165518,10858,28
165518,79141,22
165518,332,20
165518,2809,20
165546,11338,28
165546,10858,28
165546,79141,22
165546,332,20
165546,2809,20
165648,11338,28
165648,10858,28
165648,79141,22
165648,332,20
165648,2809,20
165681,11338,28
165681,10858,28
165681,79141,22
165681,332,20
165681,2809,20
165730,11338,28
165730,10858,28
165730,79141,22
165730,332,20
165730,2809,20
165875,11338,28
165875,10858,28
165875,79141,22
165875,332,20
165875,2809,20
165926,11338,28
165926,10858,28
165926,79141,22
165926,332,20
165926,2809,20
165931,11338,28
165931,10858,28
165931,79141,22
165931,332,20
165931,2809,20
167724,11338,28
167724,10858,28
167724,79141,22
167724,332,20
167724,2809,20
167764,11338,28
167764,10858,28
167764,79141,22
167764,332,20
167764,2809,20
167765,11338,28
167765,10858,28
167765,79141,22
167765,332,20
167765,2809,20
167804,11338,28
167804,10858,28
167804,79141,22
167804,332,20
167804,2809,20
166130,11338,28
166130,10858,28
166130,79141,22
166130,332,20
166130,2809,20
166183,11338,28
166183,10858,28
166183,79141,22
166183,332,20
166183,2809,20
166215,11338,28
166215,10858,28
166215,79141,22
166215,332,20
166215,2809,20
166230,11338,28
166230,10858,28
166230,79141,22
166230,332,20
166230,2809,20
166252,11338,28
166252,10858,28
166252,79141,22
166252,332,20
166252,2809,20
166289,11338,28
166289,10858,28
166289,79141,22
166289,332,20
166289,2809,20
166291,11338,28
166291,10858,28
166291,79141,22
166291,332,20
166291,2809,20
166292,11338,28
166292,10858,28
166292,79141,22
166292,332,20
166292,2809,20
166294,11338,28
166294,10858,28
166294,79141,22
166294,332,20
166294,2809,20
166334,11338,28
166334,10858,28
166334,79141,22
166334,332,20
166334,2809,20
166351,11338,28
166351,10858,28
166351,79141,22
166351,332,20
166351,2809,20
166377,11338,28
166377,10858,28
166377,79141,22
166377,332,20
166377,2809,20
168005,11338,28
168005,10858,28
168005,79141,22
168005,332,20
168005,2809,20
168054,11338,28
168054,10858,28
168054,79141,22
168054,332,20
168054,2809,20
168063,11338,28
168063,10858,28
168063,79141,22
168063,332,20
168063,2809,20
168079,11338,28
168079,10858,28
168079,79141,22
168079,332,20
168079,2809,20
168085,11338,28
168085,10858,28
168085,79141,22
168085,332,20
168085,2809,20
166567,11338,28
166567,10858,28
166567,79141,22
166567,332,20
166567,2809,20
166771,11338,28
166771,10858,28
166771,79141,22
166771,332,20
166771,2809,20
166774,11338,28
166774,10858,28
166774,79141,22
166774,332,20
166774,2809,20
166841,11338,28
166841,10858,28
166841,79141,22
166841,332,20
166841,2809,20
166913,11338,28
166913,10858,28
166913,79141,22
166913,332,20
166913,2809,20
167052,11338,28
167052,10858,28
167052,79141,22
167052,332,20
167052,2809,20
167125,11338,28
167125,10858,28
167125,79141,22
167125,332,20
167125,2809,20
167131,11338,28
167131,10858,28
167131,79141,22
167131,332,20
167131,2809,20
167241,11338,28
167241,10858,28
167241,79141,22
167241,332,20
167241,2809,20
167245,11338,28
167245,10858,28
167245,79141,22
167245,332,20
167245,2809,20
167659,11338,28
167659,10858,28
167659,79141,22
167659,332,20
167659,2809,20
3764,11338,28
3764,10858,28
3764,79141,22
3764,332,20
3764,2809,20
3765,11338,28
3765,10858,28
3765,79141,22
3765,332,20
3765,2809,20
3796,11338,28
3796,10858,28
3796,79141,22
3796,332,20
3796,2809,20
168569,11338,28
168569,10858,28
168569,79141,22
168569,332,20
168569,2809,20
168820,11338,28
168820,10858,28
168820,79141,22
168820,332,20
168820,2809,20
168885,11338,28
168885,10858,28
168885,79141,22
168885,332,20
168885,2809,20
167805,11338,28
167805,10858,28
167805,79141,22
167805,332,20
167805,2809,20
167840,11338,28
167840,10858,28
167840,79141,22
167840,332,20
167840,2809,20
167841,11338,28
167841,10858,28
167841,79141,22
167841,332,20
167841,2809,20
167844,11338,28
167844,10858,28
167844,79141,22
167844,332,20
167844,2809,20
167917,11338,28
167917,10858,28
167917,79141,22
167917,332,20
167917,2809,20
167933,11338,28
167933,10858,28
167933,79141,22
167933,332,20
167933,2809,20
167979,11338,28
167979,10858,28
167979,79141,22
167979,332,20
167979,2809,20
167981,11338,28
167981,10858,28
167981,79141,22
167981,332,20
167981,2809,20
167996,11338,28
167996,10858,28
167996,79141,22
167996,332,20
167996,2809,20
168004,11338,28
168004,10858,28
168004,79141,22
168004,332,20
168004,2809,20
168113,11338,28
168113,10858,28
168113,79141,22
168113,332,20
168113,2809,20
168114,11338,28
168114,10858,28
168114,79141,22
168114,332,20
168114,2809,20
168121,11338,28
168121,10858,28
168121,79141,22
168121,332,20
168121,2809,20
168150,11338,28
168150,10858,28
168150,79141,22
168150,332,20
168150,2809,20
168168,11338,28
168168,10858,28
168168,79141,22
168168,332,20
168168,2809,20
168176,11338,28
168176,10858,28
168176,79141,22
168176,332,20
168176,2809,20
168337,11338,28
168337,10858,28
168337,79141,22
168337,332,20
168337,2809,20
168383,11338,28
168383,10858,28
168383,79141,22
168383,332,20
168383,2809,20
168443,11338,28
168443,10858,28
168443,79141,22
168443,332,20
168443,2809,20
168466,11338,28
168466,10858,28
168466,79141,22
168466,332,20
168466,2809,20
168493,11338,28
168493,10858,28
168493,79141,22
168493,332,20
168493,2809,20
3983,11338,28
3983,10858,28
3983,79141,22
3983,332,20
3983,2809,20
3742,11338,28
3742,10858,28
3742,79141,22
3742,332,20
3742,2809,20
3752,11338,28
3752,10858,28
3752,79141,22
3752,332,20
3752,2809,20
3757,11338,28
3757,10858,28
3757,79141,22
3757,332,20
3757,2809,20
3763,11338,28
3763,10858,28
3763,79141,22
3763,332,20
3763,2809,20
169584,11338,28
169584,10858,28
169584,79141,22
169584,332,20
169584,2809,20
168905,11338,28
168905,10858,28
168905,79141,22
168905,332,20
168905,2809,20
168917,11338,28
168917,10858,28
168917,79141,22
168917,332,20
168917,2809,20
168935,11338,28
168935,10858,28
168935,79141,22
168935,332,20
168935,2809,20
168940,11338,28
168940,10858,28
168940,79141,22
168940,332,20
168940,2809,20
168943,11338,28
168943,10858,28
168943,79141,22
168943,332,20
168943,2809,20
168953,11338,28
168953,10858,28
168953,79141,22
168953,332,20
168953,2809,20
168996,11338,28
168996,10858,28
168996,79141,22
168996,332,20
168996,2809,20
169015,11338,28
169015,10858,28
169015,79141,22
169015,332,20
169015,2809,20
169022,11338,28
169022,10858,28
169022,79141,22
169022,332,20
169022,2809,20
169064,11338,28
169064,10858,28
169064,79141,22
169064,332,20
169064,2809,20
169140,11338,28
169140,10858,28
169140,79141,22
169140,332,20
169140,2809,20
169239,11338,28
169239,10858,28
169239,79141,22
169239,332,20
169239,2809,20
169294,11338,28
169294,10858,28
169294,79141,22
169294,332,20
169294,2809,20
169324,11338,28
169324,10858,28
169324,79141,22
169324,332,20
169324,2809,20
169381,11338,28
169381,10858,28
169381,79141,22
169381,332,20
169381,2809,20
169873,11338,28
169873,10858,28
169873,79141,22
169873,332,20
169873,2809,20
169876,11338,28
169876,10858,28
169876,79141,22
169876,332,20
169876,2809,20
169390,11338,28
169390,10858,28
169390,79141,22
169390,332,20
169390,2809,20
169402,11338,28
169402,10858,28
169402,79141,22
169402,332,20
169402,2809,20
169430,11338,28
169430,10858,28
169430,79141,22
169430,332,20
169430,2809,20
169464,11338,28
169464,10858,28
169464,79141,22
169464,332,20
169464,2809,20
169469,11338,28
169469,10858,28
169469,79141,22
169469,332,20
169469,2809,20
169476,11338,28
169476,10858,28
169476,79141,22
169476,332,20
169476,2809,20
169477,11338,28
169477,10858,28
169477,79141,22
169477,332,20
169477,2809,20
169506,11338,28
169506,10858,28
169506,79141,22
169506,332,20
169506,2809,20
169512,11338,28
169512,10858,28
169512,79141,22
169512,332,20
169512,2809,20
169513,11338,28
169513,10858,28
169513,79141,22
169513,332,20
169513,2809,20
169556,11338,28
169556,10858,28
169556,79141,22
169556,332,20
169556,2809,20
169560,11338,28
169560,10858,28
169560,79141,22
169560,332,20
169560,2809,20
169565,11338,28
169565,10858,28
169565,79141,22
169565,332,20
169565,2809,20
169582,11338,28
169582,10858,28
169582,79141,22
169582,332,20
169582,2809,20
170494,11338,28
170494,10858,28
170494,79141,22
170494,332,20
170494,2809,20
169589,11338,28
169589,10858,28
169589,79141,22
169589,332,20
169589,2809,20
169596,11338,28
169596,10858,28
169596,79141,22
169596,332,20
169596,2809,20
169637,11338,28
169637,10858,28
169637,79141,22
169637,332,20
169637,2809,20
169668,11338,28
169668,10858,28
169668,79141,22
169668,332,20
169668,2809,20
169674,11338,28
169674,10858,28
169674,79141,22
169674,332,20
169674,2809,20
169687,11338,28
169687,10858,28
169687,79141,22
169687,332,20
169687,2809,20
3650,11338,28
3650,10858,28
3650,79141,22
3650,332,20
3650,2809,20
3651,11338,28
3651,10858,28
3651,79141,22
3651,332,20
3651,2809,20
3673,11338,28
3673,10858,28
3673,79141,22
3673,332,20
3673,2809,20
3677,11338,28
3677,10858,28
3677,79141,22
3677,332,20
3677,2809,20
3680,11338,28
3680,10858,28
3680,79141,22
3680,332,20
3680,2809,20
3706,11338,28
3706,10858,28
3706,79141,22
3706,332,20
3706,2809,20
3708,11338,28
3708,10858,28
3708,79141,22
3708,332,20
3708,2809,20
169828,11338,28
169828,10858,28
169828,79141,22
169828,332,20
169828,2809,20
169835,11338,28
169835,10858,28
169835,79141,22
169835,332,20
169835,2809,20
170938,11338,28
170938,10858,28
170938,79141,22
170938,332,20
170938,2809,20
170983,11338,28
170983,10858,28
170983,79141,22
170983,332,20
170983,2809,20
170992,11338,28
170992,10858,28
170992,79141,22
170992,332,20
170992,2809,20
171005,11338,28
171005,10858,28
171005,79141,22
171005,332,20
171005,2809,20
169914,11338,28
169914,10858,28
169914,79141,22
169914,332,20
169914,2809,20
169925,11338,28
169925,10858,28
169925,79141,22
169925,332,20
169925,2809,20
169930,11338,28
169930,10858,28
169930,79141,22
169930,332,20
169930,2809,20
169932,11338,28
169932,10858,28
169932,79141,22
169932,332,20
169932,2809,20
169937,11338,28
169937,10858,28
169937,79141,22
169937,332,20
169937,2809,20
170019,11338,28
170019,10858,28
170019,79141,22
170019,332,20
170019,2809,20
170169,11338,28
170169,10858,28
170169,79141,22
170169,332,20
170169,2809,20
170195,11338,28
170195,10858,28
170195,79141,22
170195,332,20
170195,2809,20
170211,11338,28
170211,10858,28
170211,79141,22
170211,332,20
170211,2809,20
170279,11338,28
170279,10858,28
170279,79141,22
170279,332,20
170279,2809,20
170328,11338,28
170328,10858,28
170328,79141,22
170328,332,20
170328,2809,20
170430,11338,28
170430,10858,28
170430,79141,22
170430,332,20
170430,2809,20
3591,11338,28
3591,10858,28
3591,79141,22
3591,332,20
3591,2809,20
3599,11338,28
3599,10858,28
3599,79141,22
3599,332,20
3599,2809,20
3617,11338,28
3617,10858,28
3617,79141,22
3617,332,20
3617,2809,20
171287,11338,28
171287,10858,28
171287,79141,22
171287,332,20
171287,2809,20
171291,11338,28
171291,10858,28
171291,79141,22
171291,332,20
171291,2809,20
171300,11338,28
171300,10858,28
171300,79141,22
171300,332,20
171300,2809,20
171316,11338,28
171316,10858,28
171316,79141,22
171316,332,20
171316,2809,20
170561,11338,28
170561,10858,28
170561,79141,22
170561,332,20
170561,2809,20
170640,11338,28
170640,10858,28
170640,79141,22
170640,332,20
170640,2809,20
170705,11338,28
170705,10858,28
170705,79141,22
170705,332,20
170705,2809,20
170708,11338,28
170708,10858,28
170708,79141,22
170708,332,20
170708,2809,20
170738,11338,28
170738,10858,28
170738,79141,22
170738,332,20
170738,2809,20
170787,11338,28
170787,10858,28
170787,79141,22
170787,332,20
170787,2809,20
170808,11338,28
170808,10858,28
170808,79141,22
170808,332,20
170808,2809,20
170838,11338,28
170838,10858,28
170838,79141,22
170838,332,20
170838,2809,20
170936,11338,28
170936,10858,28
170936,79141,22
170936,332,20
170936,2809,20
171470,11338,28
171470,10858,28
171470,79141,22
171470,332,20
171470,2809,20
171504,11338,28
171504,10858,28
171504,79141,22
171504,332,20
171504,2809,20
171023,11338,28
171023,10858,28
171023,79141,22
171023,332,20
171023,2809,20
171074,11338,28
171074,10858,28
171074,79141,22
171074,332,20
171074,2809,20
171141,11338,28
171141,10858,28
171141,79141,22
171141,332,20
171141,2809,20
171192,11338,28
171192,10858,28
171192,79141,22
171192,332,20
171192,2809,20
171202,11338,28
171202,10858,28
171202,79141,22
171202,332,20
171202,2809,20
171203,11338,28
171203,10858,28
171203,79141,22
171203,332,20
171203,2809,20
171221,11338,28
171221,10858,28
171221,79141,22
171221,332,20
171221,2809,20
171230,11338,28
171230,10858,28
171230,79141,22
171230,332,20
171230,2809,20
171282,11338,28
171282,10858,28
171282,79141,22
171282,332,20
171282,2809,20
3731,11338,28
3731,10858,28
3731,79141,22
3731,332,20
3731,2809,20
3561,11338,28
3561,10858,28
3561,79141,22
3561,332,20
3561,2809,20
3569,11338,28
3569,10858,28
3569,79141,22
3569,332,20
3569,2809,20
3573,11338,28
3573,10858,28
3573,79141,22
3573,332,20
3573,2809,20
3583,11338,28
3583,10858,28
3583,79141,22
3583,332,20
3583,2809,20
171679,11338,28
171679,10858,28
171679,79141,22
171679,332,20
171679,2809,20
171684,11338,28
171684,10858,28
171684,79141,22
171684,332,20
171684,2809,20
171718,11338,28
171718,10858,28
171718,79141,22
171718,332,20
171718,2809,20
171343,11338,28
171343,10858,28
171343,79141,22
171343,332,20
171343,2809,20
171359,11338,28
171359,10858,28
171359,79141,22
171359,332,20
171359,2809,20
171361,11338,28
171361,10858,28
171361,79141,22
171361,332,20
171361,2809,20
171379,11338,28
171379,10858,28
171379,79141,22
171379,332,20
171379,2809,20
171391,11338,28
171391,10858,28
171391,79141,22
171391,332,20
171391,2809,20
171405,11338,28
171405,10858,28
171405,79141,22
171405,332,20
171405,2809,20
171415,11338,28
171415,10858,28
171415,79141,22
171415,332,20
171415,2809,20
171424,11338,28
171424,10858,28
171424,79141,22
171424,332,20
171424,2809,20
171441,11338,28
171441,10858,28
171441,79141,22
171441,332,20
171441,2809,20
171448,11338,28
171448,10858,28
171448,79141,22
171448,332,20
171448,2809,20
171450,11338,28
171450,10858,28
171450,79141,22
171450,332,20
171450,2809,20
171460,11338,28
171460,10858,28
171460,79141,22
171460,332,20
171460,2809,20
171463,11338,28
171463,10858,28
171463,79141,22
171463,332,20
171463,2809,20
3515,11338,28
3515,10858,28
3515,79141,22
3515,332,20
3515,2809,20
3533,11338,28
3533,10858,28
3533,79141,22
3533,332,20
3533,2809,20
3535,11338,28
3535,10858,28
3535,79141,22
3535,332,20
3535,2809,20
172432,11338,28
172432,10858,28
172432,79141,22
172432,332,20
172432,2809,20
172684,11338,28
172684,10858,28
